,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
0,005930,KR7005930003,삼성전자,KOSPI,,68800,2,-700,-1.01,68900,69200,68100,15192046,1044365518100,410721039440000,5969782550,STK
1,373220,KR7373220003,LG에너지솔루션,KOSPI,,436500,2,-16000,-3.54,445500,446000,435500,361841,158803420500,102141000000000,234000000,STK
2,000660,KR7000660001,SK하이닉스,KOSPI,,126200,1,500,0.4,124300,127200,122800,3861193,482235299350,91873898463000,728002365,STK
3,207940,KR7207940008,삼성바이오로직스,KOSPI,,706000,2,-5000,-0.7,706000,711000,700000,52472,37048441000,50248844000000,71174000,STK
4,005935,KR7005931001,삼성전자우,KOSPI,,55000,1,200,0.36,54500,55000,53800,1629131,88742381000,45258768500000,822886700,STK
5,005380,KR7005380001,현대차,KOSPI,,183500,2,-5400,-2.86,187800,188600,183500,601436,111477864200,38816031351000,211531506,STK
6,005490,KR7005490008,POSCO홀딩스,KOSPI,,453000,2,-24000,-5.03,469000,475000,448000,2312701,1061103155000,38310767190000,84571230,STK
7,051910,KR7051910008,LG화학,KOSPI,,479000,2,-15000,-3.04,485000,487000,475000,348212,167334638908,33813732297000,70592343,STK
8,006400,KR7006400006,삼성SDI,KOSPI,,480000,2,-14000,-2.83,482500,486000,476500,271848,130484748500,33006974400000,68764530,STK
9,000270,KR7000270009,기아,KOSPI,,81700,2,-2400,-2.85,83500,83600,81400,1255719,103129992700,32847011385100,402044203,STK
10,035420,KR7035420009,NAVER,KOSPI,,180200,2,-1200,-0.66,178400,181600,178000,576627,103555647800,29561645117000,164049085,STK
11,003670,KR7003670007,포스코퓨처엠,KOSPI,,300000,2,-18000,-5.66,310500,312000,298000,956906,289896552500,23238966000000,77463220,STK
12,105560,KR7105560007,KB금융,KOSPI,,56800,2,-400,-0.7,56500,57200,56400,714942,40605772800,22919428889600,403511072,STK
13,247540,KR7247540008,에코프로비엠,KOSDAQ GLOBAL,우량기업부,233500,2,-6000,-2.51,234500,237500,224500,1077821,248830646000,22836613824000,97801344,KSQ
14,068270,KR7068270008,셀트리온,KOSPI,,142200,2,-100,-0.07,141700,143100,140400,363893,51620067400,20818473894000,146402770,STK
15,012330,KR7012330007,현대모비스,KOSPI,,218000,2,-7000,-3.11,223500,224500,217500,157292,34656591000,20554150492000,94285094,STK
16,086520,KR7086520004,에코프로,KOSDAQ,우량기업부,751000,2,-47000,-5.89,784000,785000,740000,585312,443418793000,19997378668000,26627668,KSQ
17,028260,KR7028260008,삼성물산,KOSPI,,107700,1,500,0.47,106900,107700,105700,310638,33275862300,19988222859000,185591670,STK
18,055550,KR7055550008,신한지주,KOSPI,,35950,3,0,0.0,35950,36050,35550,663984,23803219600,18532375594550,515504189,STK
19,035720,KR7035720002,카카오,KOSPI,,39050,2,-1450,-3.58,39750,40150,38850,2470187,96971331600,17357156588200,444485444,STK
20,066570,KR7066570003,LG전자,KOSPI,,105400,2,-800,-0.75,105500,106100,104000,472423,49631126300,17248479595600,163647814,STK
21,032830,KR7032830002,삼성생명,KOSPI,,73700,2,-100,-0.14,73400,74200,72500,280716,20727092700,14740000000000,200000000,STK
22,096770,KR7096770003,SK이노베이션,KOSPI,,141000,2,-3000,-2.08,142000,144400,140600,426558,60542741000,14192434524000,100655564,STK
23,003550,KR7003550001,LG,KOSPI,,81200,2,-800,-0.98,80900,82000,80500,99462,8087421000,12772840631600,157300993,STK
24,086790,KR7086790003,하나금융지주,KOSPI,,43400,2,-350,-0.8,43750,43750,43000,940152,40775548354,12688276353200,292356598,STK
25,000810,KR7000810002,삼성화재,KOSPI,,260000,2,-1000,-0.38,261000,263000,258000,82608,21552849500,12317457620000,47374837,STK
26,033780,KR7033780008,KT&G,KOSPI,,87000,2,-1300,-1.47,88000,88300,87000,261014,22840712630,11944447239000,137292497,STK
27,017670,KR7017670001,SK텔레콤,KOSPI,,49900,2,-400,-0.8,50100,50200,49750,447563,22363949650,10919773885600,218833144,STK
28,015760,KR7015760002,한국전력,KOSPI,,16720,2,-190,-1.12,16820,16890,16710,1094807,18369648480,10733639367440,641964077,STK
29,047050,KR7047050000,포스코인터내셔널,KOSPI,,60700,2,-2100,-3.34,61100,62800,59500,1556894,94650921200,10678513231600,175922788,STK
30,034730,KR7034730002,SK,KOSPI,,145200,2,-4100,-2.75,148100,148800,142300,206248,29759442500,10628397370800,73198329,STK
31,091990,KR7091990002,셀트리온헬스케어,KOSDAQ GLOBAL,우량기업부,63500,2,-100,-0.16,63300,64200,63000,426641,27133485100,10443509974000,164464724,KSQ
32,138040,KR7138040001,메리츠금융지주,KOSPI,,50100,2,-1000,-1.96,50700,51100,49650,433884,21725225550,10431714685800,208217858,STK
33,009150,KR7009150004,삼성전기,KOSPI,,139500,2,-3400,-2.38,141600,141600,139000,298033,41719750100,10419770592000,74693696,STK
34,323410,KR7323410001,카카오뱅크,KOSPI,,21800,2,-1150,-5.01,22600,22650,21200,1372708,30036255650,10393523586600,476767137,STK
35,018260,KR7018260000,삼성에스디에스,KOSPI,,132800,2,-700,-0.52,133100,134200,131300,108454,14400465800,10275771840000,77377800,STK
36,010130,KR7010130003,고려아연,KOSPI,,476500,2,-7000,-1.45,477000,480000,471500,34670,16508313000,9962942182000,20908588,STK
37,329180,KR7329180004,HD현대중공업,KOSPI,,109800,2,-1800,-1.61,110300,111000,108200,72647,7965320300,9747288136800,88773116,STK
38,316140,KR7316140003,우리금융지주,KOSPI,,12530,2,-20,-0.16,12470,12600,12410,1656122,20722296260,9529506807800,760535260,STK
39,024110,KR7024110009,기업은행,KOSPI,,11920,3,0,0.0,11920,11970,11750,1089012,12946161270,9505316358480,797425869,STK
40,352820,KR7352820005,하이브,KOSPI,,224500,2,-3000,-1.32,224000,228000,222000,129950,29166508500,9350895776500,41652097,STK
41,034020,KR7034020008,두산에너빌리티,KOSPI,,13830,2,-200,-1.43,13950,14090,13730,3019487,41858207130,8858960649180,640561146,STK
42,030200,KR7030200000,KT,KOSPI,,32650,2,-450,-1.36,33000,33050,32600,382096,12508122000,8419153814000,257860760,STK
43,022100,KR7022100002,포스코DX,KOSDAQ GLOBAL,우량기업부,52700,2,-1900,-3.48,54200,55900,52000,3449901,185480782900,8012230218300,152034729,KSQ
44,010950,KR7010950004,S-Oil,KOSPI,,70700,2,-900,-1.26,71300,72100,70600,264956,18826620700,7959603394400,112582792,STK
45,259960,KR7259960003,크래프톤,KOSPI,,159400,1,6400,4.18,153100,160800,152400,289537,45781467100,7709021234200,48362743,STK
46,003490,KR7003490000,대한항공,KOSPI,,19350,2,-280,-1.43,19430,19590,19220,752123,14560304120,7125069790350,368220661,STK
47,011200,KR7011200003,HMM,KOSPI,,14060,2,-840,-5.64,14760,15030,13830,1742877,24915481120,6875895313760,489039496,STK
48,009540,KR7009540006,HD한국조선해양,KOSPI,,96800,2,-1500,-1.53,97100,98200,95800,166816,16129844400,6850837628800,70773116,STK
49,010140,KR7010140002,삼성중공업,KOSPI,,7360,2,-50,-0.67,7330,7480,7260,3133998,23066693340,6476800000000,880000000,STK
50,086280,KR7086280005,현대글로비스,KOSPI,,170000,2,-2800,-1.62,171000,172800,169600,46547,7939969600,6375000000000,37500000,STK
51,090430,KR7090430000,아모레퍼시픽,KOSPI,,107100,2,-1600,-1.47,107400,109100,106200,131868,14134881700,6264574488900,58492759,STK
52,005830,KR7005830005,DB손해보험,KOSPI,,87700,2,-300,-0.34,87800,88300,86500,161031,14139382400,6209160000000,70800000,STK
53,001570,KR7001570001,금양,KOSPI,,103500,2,-7100,-6.42,106100,109500,100500,3988657,391216086300,6008178829500,58050037,STK
54,051900,KR7051900009,LG생활건강,KOSPI,,380000,2,-10000,-2.56,385000,390000,378500,97533,37253225500,5934914860000,15618197,STK
55,402340,KR7402340004,SK스퀘어,KOSPI,,42700,2,-1250,-2.84,43600,44300,42600,212792,9146105300,5934490237200,138981036,STK
56,326030,KR7326030004,SK바이오팜,KOSPI,,75500,2,-700,-0.92,75700,76500,74200,124740,9395890800,5912650375000,78313250,STK
57,042700,KR7042700005,한미반도체,KOSPI,,58500,2,-200,-0.34,58400,59900,56500,2084434,121467413600,5694349167000,97339302,STK
58,011170,KR7011170008,롯데케미칼,KOSPI,,130200,2,-3500,-2.62,132500,132900,130100,58993,7739205900,5569359553800,42775419,STK
59,042660,KR7042660001,한화오션,KOSPI,,25400,2,-450,-1.74,25450,26000,25050,478865,12186168650,5508584334600,216873399,STK
60,028050,KR7028050003,삼성엔지니어링,KOSPI,,27750,2,-200,-0.72,27750,28150,27450,472210,13103649550,5439000000000,196000000,STK
61,066970,KR7066970005,엘앤에프,KOSDAQ GLOBAL,우량기업부,148700,2,-7800,-4.98,152500,153800,146800,495169,73826618600,5390051577500,36247825,KSQ
62,088980,KR7088980008,맥쿼리인프라,KOSPI,,12040,2,-90,-0.74,12110,12140,12010,505608,6087972730,5246807514200,435781355,STK
63,011070,KR7011070000,LG이노텍,KOSPI,,219000,1,1000,0.46,215500,221500,213000,170221,36942330500,5183096433000,23667107,STK
64,009830,KR7009830001,한화솔루션,KOSPI,,29900,2,-600,-1.97,29800,30400,28800,3054912,90982411800,5139586826400,171892536,STK
65,036570,KR7036570000,엔씨소프트,KOSPI,,228500,2,-8500,-3.59,234500,237000,226500,95673,22086843000,5016494027000,21954022,STK
66,377300,KR7377300009,카카오페이,KOSPI,,36900,2,-1950,-5.02,38050,38800,36300,245826,9141840200,4948849256400,134115156,STK
67,005070,KR7005070008,코스모신소재,KOSPI,,158800,2,-10400,-6.15,166500,167000,157300,264803,42642170400,4867340052800,30650756,STK
68,000100,KR7000100008,유한양행,KOSPI,,62700,1,1300,2.12,60800,64500,60800,1433057,89796141500,4805243793900,76638657,STK
69,267250,KR7267250009,HD현대,KOSPI,,60500,2,-600,-0.98,61200,61300,60300,155671,9446854600,4779081642500,78993085,STK
70,012450,KR7012450003,한화에어로스페이스,KOSPI,,94000,2,-3300,-3.39,96800,98700,93000,410958,39034085000,4759220000000,50630000,STK
71,047810,KR7047810007,한국항공우주,KOSPI,,47750,2,-1250,-2.55,48450,49200,47700,418652,20160820750,4654436359250,97475107,STK
72,361610,KR7361610009,SK아이이테크놀로지,KOSPI,,64700,2,-2500,-3.72,65900,66300,64100,295081,19139898300,4612954202400,71297592,STK
73,161390,KR7161390000,한국타이어앤테크놀로지,KOSPI,,37150,2,-500,-1.33,38100,38150,37000,174065,6495241500,4601958813350,123875069,STK
74,271560,KR7271560005,오리온,KOSPI,,116200,2,-3000,-2.52,118000,119200,115500,74306,8669871040,4594098538400,39536132,STK
75,302440,KR7302440003,SK바이오사이언스,KOSPI,,58400,2,-2300,-3.79,59900,60500,57700,262132,15380920600,4484188286400,76784046,STK
76,241560,KR7241560002,두산밥캣,KOSPI,,44650,2,-350,-0.78,44900,45500,44100,300921,13498899300,4476125261900,100249166,STK
77,032640,KR7032640005,LG유플러스,KOSPI,,10160,2,-70,-0.68,10200,10230,10120,534467,5434406270,4435971427760,436611361,STK
78,307950,KR7307950006,현대오토에버,KOSPI,,157900,2,-5400,-3.31,161000,162300,155400,116653,18417820000,4330246757800,27423982,STK
79,004020,KR7004020004,현대제철,KOSPI,,32100,2,-300,-0.93,32350,32650,31750,500853,16048536250,4283609698500,133445785,STK
80,034220,KR7034220004,LG디스플레이,KOSPI,,11920,2,-240,-1.97,12070,12110,11730,1190506,14150775030,4265163144000,357815700,STK
81,000720,KR7000720003,현대건설,KOSPI,,37450,1,1150,3.17,36500,37700,36000,1247982,46242072850,4170273399250,111355765,STK
82,097950,KR7097950000,CJ제일제당,KOSPI,,274000,2,-8500,-3.01,282000,282000,274000,30199,8317592500,4124846964000,15054186,STK
83,006800,KR7006800007,미래에셋증권,KOSPI,,6460,1,120,1.89,6350,6480,6320,1533021,9848879020,3910343995680,605316408,STK
84,018880,KR7018880005,한온시스템,KOSPI,,7110,2,-100,-1.39,7140,7180,7070,966289,6880744800,3795318000000,533800000,STK
85,005387,KR7005382007,현대차2우B,KOSPI,,103700,2,-2300,-2.17,105500,105500,103600,70694,7360293700,3745705908900,36120597,STK
86,028300,KR7028300002,HLB,KOSDAQ,중견기업부,28550,1,200,0.71,27900,29300,27900,926045,26582563550,3682646998850,128989387,KSQ
87,078930,KR7078930005,GS,KOSPI,,39550,2,-50,-0.13,39600,39800,39100,138631,5481915900,3674803199900,92915378,STK
88,029780,KR7029780004,삼성카드,KOSPI,,31000,2,-100,-0.32,31050,31200,30750,68635,2130590250,3591625621000,115858891,STK
89,035900,KR7035900000,JYP Ent.,KOSDAQ GLOBAL,우량기업부,100900,2,-800,-0.79,101400,102900,99800,377877,38156136200,3582201442800,35502492,KSQ
90,011780,KR7011780004,금호석유,KOSPI,,121300,2,-7100,-5.53,127400,127600,121100,90988,11155328500,3555826045600,29314312,STK
91,383220,KR7383220001,F&F,KOSPI,,91900,2,-5200,-5.36,96500,97100,91800,155817,14455468400,3520420192500,38307075,STK
92,128940,KR7128940004,한미약품,KOSPI,,273000,2,-2500,-0.91,272500,277500,272000,41126,11295573000,3429469134000,12562158,STK
93,005940,KR7005940002,NH투자증권,KOSPI,,10130,2,-120,-1.17,10220,10220,10060,415570,4203327620,3359775779730,331665921,STK
94,016360,KR7016360000,삼성증권,KOSPI,,36900,2,-500,-1.34,37250,37450,36650,150484,5552016400,3295170000000,89300000,STK
95,021240,KR7021240007,코웨이,KOSPI,,44550,2,-200,-0.45,44750,44950,44100,400651,17853499350,3287773026450,73799619,STK
96,251270,KR7251270005,넷마블,KOSPI,,37500,2,-1150,-2.98,38300,38900,37350,254550,9635299650,3223256325000,85953502,STK
97,035250,KR7035250000,강원랜드,KOSPI,,14740,2,-150,-1.01,14850,14880,14520,559783,8214954470,3153482970000,213940500,STK
98,263750,KR7263750002,펄어비스,KOSDAQ GLOBAL,우량기업부,48000,1,1050,2.24,46500,49100,46400,297204,14213925400,3083897040000,64247855,KSQ
99,180640,KR7180640005,한진칼,KOSPI,,43500,2,-2700,-5.84,45750,45800,43050,219510,9755034450,2904159136500,66762279,STK
100,001450,KR7001450006,현대해상,KOSPI,,32400,2,-950,-2.85,33100,33250,32400,360776,11798392100,2896560000000,89400000,STK
101,010620,KR7010620003,현대미포조선,KOSPI,,71900,2,-1100,-1.51,72200,72700,71200,131987,9503462500,2871840513100,39942149,STK
102,071050,KR7071050009,한국금융지주,KOSPI,,51500,2,-500,-0.96,51800,52400,51300,82271,4252391500,2869888588000,55725992,STK
103,196170,KR7196170005,알테오젠,KOSDAQ GLOBAL,기술성장기업부,54900,2,-1000,-1.79,55600,56300,53800,1125114,61848942000,2842217249400,51770806,KSQ
104,064350,KR7064350002,현대로템,KOSPI,,25650,2,-550,-2.1,25750,26150,25500,930178,23953466850,2799499815450,109142293,STK
105,003410,KR7003410008,쌍용C&E,KOSPI,,5530,2,-130,-2.3,5620,5640,5480,387895,2148257590,2777623286760,502282692,STK
106,006260,KR7006260004,LS,KOSPI,,85400,2,-2200,-2.51,85800,87500,83900,209349,17897458400,2749880000000,32200000,STK
107,403870,KR7403870009,HPSP,KOSDAQ,벤처기업부,33350,1,100,0.3,32600,33950,32000,1293695,42987454000,2706652650000,81159000,KSQ
108,041510,KR7041510009,에스엠,KOSDAQ,우량기업부,113400,2,-2100,-1.82,114500,116300,111500,175771,19894139300,2702424173400,23830901,KSQ
109,008770,KR7008770000,호텔신라,KOSPI,,67900,2,-700,-1.02,67800,68400,66800,377195,25453991000,2664947415900,39248121,STK
110,004990,KR7004990008,롯데지주,KOSPI,,25100,2,-750,-2.9,25500,25650,24800,221102,5538339800,2633221848700,104909237,STK
111,039490,KR7039490008,키움증권,KOSPI,,100300,2,-1300,-1.28,101300,101500,97700,46426,4646822000,2630538611800,26226706,STK
112,267260,KR7267260008,HD현대일렉트릭,KOSPI,,72900,1,1900,2.68,70300,73000,67700,460534,32219708700,2627836141500,36047135,STK
113,004370,KR7004370003,농심,KOSPI,,430500,2,-11000,-2.49,437000,441000,427000,21846,9410836000,2618577381000,6082642,STK
114,011790,KR7011790003,SKC,KOSPI,,68600,2,-3100,-4.32,71000,72000,68300,262711,18144410100,2597765242800,37868298,STK
115,088350,KR7088350004,한화생명,KOSPI,,2960,2,-5,-0.17,2980,3015,2950,2659774,7921810310,2570848800000,868530000,STK
116,277810,KR7277810008,레인보우로보틱스,KOSDAQ,기술성장기업부,130300,2,-8100,-5.85,136400,136700,130000,532777,70620232800,2508398263800,19250946,KSQ
117,005385,KR7005381009,현대차우,KOSPI,,101800,2,-2800,-2.68,104400,104500,101800,68401,7013995300,2454715514200,24113119,STK
118,007070,KR7007070006,GS리테일,KOSPI,,23350,2,-250,-1.06,23500,23650,23150,167390,3924809850,2445163478700,104717922,STK
119,068760,KR7068760008,셀트리온제약,KOSDAQ,우량기업부,61300,2,-600,-0.97,60600,62500,60600,129161,7955374500,2428107895900,39610243,KSQ
120,058470,KR7058470006,리노공업,KOSDAQ GLOBAL,우량기업부,154700,2,-900,-0.58,151400,160000,151200,71914,11090763700,2357994639000,15242370,KSQ
121,010120,KR7010120004,LS ELECTRIC,KOSPI,,77700,2,-2600,-3.24,78800,80400,76800,213398,16640195700,2331000000000,30000000,STK
122,051915,KR7051911006,LG화학우,KOSPI,,302000,2,-11500,-3.67,310000,310000,300500,51920,15754184000,2322017600000,7688800,STK
123,030000,KR7030000004,제일기획,KOSPI,,20050,2,-200,-0.99,20050,20200,19980,233236,4677989530,2306576561250,115041225,STK
124,138930,KR7138930003,BNK금융지주,KOSPI,,7150,1,60,0.85,7060,7150,7050,1150967,8186067900,2302932331700,322088438,STK
125,454910,KR7454910001,두산로보틱스,KOSPI,,35500,2,-2750,-7.19,37050,37400,35150,1387899,50156669000,2301109290000,64819980,STK
126,282330,KR7282330000,BGF리테일,KOSPI,,131700,2,-4900,-3.59,135000,137500,131200,40367,5351403000,2276290420200,17283906,STK
127,081660,KR7081660003,휠라홀딩스,KOSPI,,37400,2,-800,-2.09,37700,38200,37350,91594,3444481000,2272133102800,60752222,STK
128,272210,KR7272210006,한화시스템,KOSPI,,11940,2,-260,-2.13,11970,12310,11930,494855,5950377210,2255697504660,188919389,STK
129,028670,KR7028670008,팬오션,KOSPI,,4205,2,-245,-5.51,4415,4415,4200,4858439,20721129375,2247864797960,534569512,STK
130,111770,KR7111770004,영원무역,KOSPI,,50300,2,-2300,-4.37,51800,51800,49900,102757,5203998350,2228866840400,44311468,STK
131,000990,KR7000990002,DB하이텍,KOSPI,,50200,2,-700,-1.38,50200,51000,49200,215295,10781657850,2228809117600,44398588,STK
132,001040,KR7001040005,CJ,KOSPI,,75500,2,-2000,-2.58,76800,77200,73400,177772,13357108000,2202863349000,29176998,STK
133,036460,KR7036460004,한국가스공사,KOSPI,,23700,2,-400,-1.66,23950,24100,23650,203770,4860659950,2187818100000,92313000,STK
134,012750,KR7012750006,에스원,KOSPI,,57100,2,-400,-0.7,57500,57800,56400,40546,2310714300,2169753063800,37999178,STK
135,008930,KR7008930000,한미사이언스,KOSPI,,30400,2,-100,-0.33,30400,30800,30000,128724,3917679500,2126690976000,69956940,STK
136,052690,KR7052690005,한전기술,KOSPI,,54700,2,-2000,-3.53,56000,56500,54200,282447,15490141100,2090634000000,38220000,STK
137,112610,KR7112610001,씨에스윈드,KOSPI,,49550,2,-450,-0.9,49150,50900,48950,358752,17853511900,2089593018650,42171403,STK
138,002790,KR7002790004,아모레G,KOSPI,,25300,2,-700,-2.69,25600,26000,25150,113920,2892499600,2086191954000,82458180,STK
139,214150,KR7214150005,클래시스,KOSDAQ GLOBAL,우량기업부,31750,2,-250,-0.78,31500,32000,30800,222076,6988175450,2056660288500,64776702,KSQ
140,175330,KR7175330000,JB금융지주,KOSPI,,10430,2,-80,-0.76,10410,10550,10290,392097,4087675240,2054531584420,196982894,STK
141,002380,KR7002380004,KCC,KOSPI,,225500,2,-3000,-1.31,226500,228000,222500,13510,3047273000,2003899210500,8886471,STK
142,139480,KR7139480008,이마트,KOSPI,,70900,2,-1000,-1.39,71500,72300,70100,68077,4837485900,1976395567100,27875819,STK
143,006110,KR7006110001,삼아알미늄,KOSPI,,133500,2,-12100,-8.31,141300,144800,130700,208285,28622690800,1964040786000,14711916,STK
144,357780,KR7357780006,솔브레인,KOSDAQ,우량기업부,251500,1,500,0.2,246500,258000,242000,45270,11287728000,1956309349000,7778566,KSQ
145,023530,KR7023530009,롯데쇼핑,KOSPI,,68900,2,-900,-1.29,69500,70200,68100,40065,2758236700,1949095219500,28288755,STK
146,079550,KR7079550000,LIG넥스원,KOSPI,,88000,1,2800,3.29,85300,88600,85300,305741,26600977100,1936000000000,22000000,STK
147,293490,KR7293490009,카카오게임즈,KOSDAQ GLOBAL,우량기업부,23250,2,-50,-0.21,22650,23550,22600,382888,8868470600,1918236879000,82504812,KSQ
148,039030,KR7039030002,이오테크닉스,KOSDAQ GLOBAL,우량기업부,153400,1,1200,0.79,150500,156000,148800,163529,24881586600,1889818970000,12319550,KSQ
149,010060,KR7010060002,OCI홀딩스,KOSPI,,90100,2,-2800,-3.01,92000,93500,90000,83757,7617927500,1785125621500,19812715,STK
150,017800,KR7017800004,현대엘리베이,KOSPI,,45450,2,-750,-1.62,46350,46600,45150,290103,13290967100,1776748898250,39092385,STK
151,020150,KR7020150009,롯데에너지머티리얼즈,KOSPI,,37700,2,-1900,-4.8,39400,39400,37350,259024,9807894650,1738378479500,46110835,STK
152,145020,KR7145020004,휴젤,KOSDAQ GLOBAL,우량기업부,140300,1,1500,1.08,138400,141100,137700,49077,6838700000,1737679336500,12385455,KSQ
153,000120,KR7000120006,CJ대한통운,KOSPI,,76000,2,-2100,-2.69,78200,78200,75000,51575,3917774200,1733738144000,22812344,STK
154,026960,KR7026960005,동서,KOSPI,,17380,2,-180,-1.03,17400,17560,17280,60483,1051428830,1732786000000,99700000,STK
155,014680,KR7014680003,한솔케미칼,KOSPI,,152500,2,-9500,-5.86,159100,161500,144000,207272,31271120300,1728617237500,11335195,STK
156,000880,KR7000880005,한화,KOSPI,,22850,2,-300,-1.3,23050,23150,22450,309200,7026521800,1712807094750,74958735,STK
157,042670,KR7042670000,HD현대인프라코어,KOSPI,,8580,2,-120,-1.38,8670,8750,8420,2232073,19123197520,1712597626740,199603453,STK
158,328130,KR7328130000,루닛,KOSDAQ,기술성장기업부,137000,1,2800,2.09,132000,140700,130200,315644,42851417400,1696197548000,12381004,KSQ
159,009420,KR7009420001,한올바이오파마,KOSPI,,32400,2,-800,-2.41,32750,33450,31850,1136665,37073030450,1692596671200,52240638,STK
160,047040,KR7047040001,대우건설,KOSPI,,4070,1,70,1.75,3975,4095,3910,1523732,6098279855,1691584136660,415622638,STK
161,004170,KR7004170007,신세계,KOSPI,,171100,2,-2300,-1.33,172000,172800,169700,44297,7573808800,1684510469100,9845181,STK
162,204320,KR7204320006,HL만도,KOSPI,,35750,2,-650,-1.79,35700,36250,35050,300310,10703579100,1678717040000,46957120,STK
163,005290,KR7005290002,동진쎄미켐,KOSDAQ,우량기업부,32200,2,-450,-1.38,32300,32800,31500,430565,13845652300,1655546706800,51414494,KSQ
164,011210,KR7011210002,현대위아,KOSPI,,60200,2,-500,-0.82,60600,61200,59600,102028,6163851200,1637143996600,27195083,STK
165,298040,KR7298040007,효성중공업,KOSPI,,174700,1,1900,1.1,170000,176300,162500,90213,15253235400,1628998535600,9324548,STK
166,440110,KR7440110005,파두,KOSDAQ,기술성장기업부,33000,1,2000,6.45,30500,33150,29700,1108484,34913442900,1605368721000,48647537,KSQ
167,393890,KR7393890009,더블유씨피,KOSDAQ,기술성장기업부,46850,2,-1050,-2.19,47100,48400,46500,148240,7007268200,1578681868300,33696518,KSQ
168,006740,KR7006740005,영풍제지,KOSPI,,33900,0,0,0.0,0,0,0,0,0,1575744817200,46482148,STK
169,240810,KR7240810002,원익IPS,KOSDAQ GLOBAL,우량기업부,32100,1,350,1.1,31250,32850,31100,234465,7494659550,1575593222100,49083901,KSQ
170,095340,KR7095340006,ISC,KOSDAQ,우량기업부,73700,1,100,0.14,71900,75100,70200,381067,27665174700,1562223174600,21197058,KSQ
171,002710,KR7002710002,TCC스틸,KOSPI,,58900,2,-3800,-6.06,61300,61800,57200,624789,37112202000,1543986753300,26213697,STK
172,000250,KR7000250001,삼천당제약,KOSDAQ,중견기업부,65700,2,-2200,-3.24,66800,68000,64600,397728,26260361100,1536626355300,23388529,KSQ
173,214370,KR7214370009,케어젠,KOSDAQ,벤처기업부,28500,2,-700,-2.4,29000,29250,28350,252914,7258208650,1530877500000,53715000,KSQ
174,003620,KR7003620002,KG모빌리티,KOSPI,,8060,2,-110,-1.35,7840,8150,7810,477455,3803571060,1506865553440,186956024,STK
175,051600,KR7051600005,한전KPS,KOSPI,,33450,2,-300,-0.89,33450,33900,33200,82089,2746282950,1505250000000,45000000,STK
176,298050,KR7298050006,효성첨단소재,KOSPI,,334500,2,-11000,-3.18,340000,343000,330500,29636,9923260500,1498542606000,4479948,STK
177,007660,KR7007660004,이수페타시스,KOSPI,,23600,2,-700,-2.88,23700,24400,22800,2268929,53448333500,1492615488400,63246419,STK
178,121600,KR7121600001,나노신소재,KOSDAQ,우량기업부,122500,2,-4700,-3.69,123500,126400,120900,146776,18083790100,1489585055000,12159878,KSQ
179,086900,KR7086900008,메디톡스,KOSDAQ,우량기업부,204000,3,0,0.0,200500,209000,200500,85033,17366081000,1488887472000,7298468,KSQ
180,018670,KR7018670000,SK가스,KOSPI,,160100,2,-9800,-5.77,170000,174700,159200,63536,10702076100,1477762064400,9230244,STK
181,007310,KR7007310006,오뚜기,KOSPI,,367500,2,-2000,-0.54,369000,369500,361000,5166,1885989500,1472877525000,4007830,STK
182,025900,KR7025900002,동화기업,KOSDAQ,우량기업부,72600,2,-1700,-2.29,73000,75300,70000,226182,16451306700,1467637677000,20215395,KSQ
183,000080,KR7000080002,하이트진로,KOSPI,,20650,2,-650,-3.05,21300,21500,20600,512964,10735335150,1448259067150,70133611,STK
184,192820,KR7192820009,코스맥스,KOSPI,,127600,2,-2400,-1.85,128700,132100,123700,151596,19338344900,1448197348400,11349509,STK
185,001440,KR7001440007,대한전선,KOSPI,,11630,2,-290,-2.43,11920,12070,11510,343500,4008524530,1447322099000,124447300,STK
186,253450,KR7253450001,스튜디오드래곤,KOSDAQ,우량기업부,47800,2,-700,-1.44,49000,49850,47200,152934,7399027350,1436796204400,30058498,KSQ
187,248070,KR7248070005,솔루엠,KOSPI,,28200,2,-1000,-3.42,28850,29050,27950,582617,16509538950,1410156538200,50005551,STK
188,004000,KR7004000006,롯데정밀화학,KOSPI,,54400,2,-400,-0.73,54000,54700,53200,35480,1914494100,1403520000000,25800000,STK
189,003230,KR7003230000,삼양식품,KOSPI,,186000,2,-5700,-2.97,191600,192000,183900,50595,9439600300,1401140790000,7533015,STK
190,139130,KR7139130009,DGB금융지주,KOSPI,,8240,3,0,0.0,8230,8350,8160,776703,6407382480,1393761663920,169145833,STK
191,001740,KR7001740000,SK네트웍스,KOSPI,,5860,2,-40,-0.68,5840,5950,5780,595257,3487728270,1381660632900,235778265,STK
192,005850,KR7005850003,에스엘,KOSPI,,29050,2,-850,-2.84,29600,29750,28500,173205,5033319450,1349329506000,46448520,STK
193,006040,KR7006040000,동원산업,KOSPI,,28500,1,150,0.53,28000,28850,27450,35169,981341250,1324755952500,46482665,STK
194,036930,KR7036930006,주성엔지니어링,KOSDAQ GLOBAL,우량기업부,27350,2,-450,-1.62,27300,28000,26150,1375533,37319242500,1319615948200,48249212,KSQ
195,375500,KR7375500006,DL이앤씨,KOSPI,,33700,1,500,1.51,33000,33750,32600,245101,8147116950,1303975095100,38693623,STK
